"[A]행정구역(시군구)별","행정구역(시군구)별","[Item]항목","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"47720","군위군","T10","총전입","명","2084","2161","2276","2603","2501","2375","2376","2559","2226","2125","2113",
"47720","군위군","T20","총전출","명","2342","2083","1999","2414","2299","2085","2087","2538","2054","2422","2026",
"47720","군위군","T25","순이동","명","-258","78","277","189","202","290","289","21","172","-297","87",
"47720","군위군","T30","시도내이동-시군구내","명","232","219","211","249","380","281","265","241","192","203","178",
"47720","군위군","T31","시도내이동-시군구간 전입","명","478","525","562","604","593","549","533","606","530","538","525",
"47720","군위군","T32","시도내이동-시군구간 전출","명","584","561","533","611","509","505","552","663","576","711","602",
"47720","군위군","T40","시도간전입","명","1374","1417","1503","1750","1528","1545","1578","1712","1504","1384","1410",
"47720","군위군","T50","시도간전출","명","1526","1303","1255","1554","1410","1299","1270","1634","1286","1508","1246",
"47730","의성군","T10","총전입","명","4070","4369","3958","4371","4131","4150","3976","4386","4587","4484","3992",
"47730","의성군","T20","총전출","명","4621","4547","4314","4603","4267","4032","3841","4213","4320","4669","4054",
"47730","의성군","T25","순이동","명","-551","-178","-356","-232","-136","118","135","173","267","-185","-62",
"47730","의성군","T30","시도내이동-시군구내","명","697","696","605","753","715","701","576","753","727","819","632",
"47730","의성군","T31","시도내이동-시군구간 전입","명","971","1104","1001","1119","1028","1077","1025","1190","1294","1222","1054",
"47730","의성군","T32","시도내이동-시군구간 전출","명","1329","1286","1287","1323","1209","1130","1178","1162","1368","1390","1294",
"47730","의성군","T40","시도간전입","명","2402","2569","2352","2499","2388","2372","2375","2443","2566","2443","2306",
"47730","의성군","T50","시도간전출","명","2595","2565","2422","2527","2343","2201","2087","2298","2225","2460","2128",
"47750","청송군","T10","총전입","명","2435","2618","2492","2635","2455","2351","2213","2223","2219","2448","2099",
"47750","청송군","T20","총전출","명","2433","2527","2319","2457","2330","2240","2261","2280","2248","2496","2238",
"47750","청송군","T25","순이동","명","2","91","173","178","125","111","-48","-57","-29","-48","-139",
"47750","청송군","T30","시도내이동-시군구내","명","370","393","408","388","379","363","356","354","307","372","306",
"47750","청송군","T31","시도내이동-시군구간 전입","명","742","793","773","849","745","700","648","690","690","872","647",
"47750","청송군","T32","시도내이동-시군구간 전출","명","847","835","776","836","808","758","760","778","841","829","782",
"47750","청송군","T40","시도간전입","명","1323","1432","1311","1398","1331","1288","1209","1179","1222","1204","1146",
"47750","청송군","T50","시도간전출","명","1216","1299","1135","1233","1143","1119","1145","1148","1100","1295","1150",
"47760","영양군","T10","총전입","명","1448","1498","1615","1540","1431","1298","1125","1239","1243","1212","1142",
"47760","영양군","T20","총전출","명","1472","1389","1424","1497","1551","1325","1203","1202","1397","1306","1188",
"47760","영양군","T25","순이동","명","-24","109","191","43","-120","-27","-78","37","-154","-94","-46",
"47760","영양군","T30","시도내이동-시군구내","명","176","204","275","266","288","185","194","185","213","187","175",
"47760","영양군","T31","시도내이동-시군구간 전입","명","457","468","481","448","473","430","314","398","371","370","348",
"47760","영양군","T32","시도내이동-시군구간 전출","명","535","470","467","510","562","455","415","387","483","470","424",
"47760","영양군","T40","시도간전입","명","815","826","859","826","670","683","617","656","659","655","619",
"47760","영양군","T50","시도간전출","명","761","715","682","721","701","685","594","630","701","649","589",
"47770","영덕군","T10","총전입","명","3545","3531","3841","3589","3609","3617","3154","3302","3002","3027","2977",
"47770","영덕군","T20","총전출","명","3847","3735","3681","3859","3712","3399","3313","3318","3401","3665","3384",
"47770","영덕군","T25","순이동","명","-302","-204","160","-270","-103","218","-159","-16","-399","-638","-407",
"47770","영덕군","T30","시도내이동-시군구내","명","687","719","767","863","793","729","672","727","698","744","690",
"47770","영덕군","T31","시도내이동-시군구간 전입","명","1162","1065","1217","1084","1232","1201","1093","1118","924","930","957",
"47770","영덕군","T32","시도내이동-시군구간 전출","명","1452","1330","1225","1241","1286","1164","1124","1162","1201","1282","1252",
"47770","영덕군","T40","시도간전입","명","1696","1747","1857","1642","1584","1687","1389","1457","1380","1353","1330",
"47770","영덕군","T50","시도간전출","명","1708","1686","1689","1755","1633","1506","1517","1429","1502","1639","1442",
"47820","청도군","T10","총전입","명","4760","4472","4437","5159","4771","4533","4417","4631","4532","4237","4415",
"47820","청도군","T20","총전출","명","4509","4407","4275","4542","4636","4310","4206","4450","4224","4347","4139",
"47820","청도군","T25","순이동","명","251","65","162","617","135","223","211","181","308","-110","276",
"47820","청도군","T30","시도내이동-시군구내","명","1003","1024","899","980","930","1010","917","1052","905","906","784",
"47820","청도군","T31","시도내이동-시군구간 전입","명","712","624","716","800","732","610","655","704","652","716","704",
"47820","청도군","T32","시도내이동-시군구간 전출","명","779","811","749","919","867","692","735","790","754","814","775",
"47820","청도군","T40","시도간전입","명","3045","2824","2822","3379","3109","2913","2845","2875","2975","2615","2927",
"47820","청도군","T50","시도간전출","명","2727","2572","2627","2643","2839","2608","2554","2608","2565","2627","2580",
"47830","고령군","T10","총전입","명","4395","3561","3570","3497","3322","3108","2987","2830","2695","2904","2671",
"47830","고령군","T20","총전출","명","3483","3574","3629","3568","3682","3309","3281","3371","3079","3596","2987",
"47830","고령군","T25","순이동","명","912","-13","-59","-71","-360","-201","-294","-541","-384","-692","-316",
"47830","고령군","T30","시도내이동-시군구내","명","532","541","518","469","446","377","372","360","309","382","273",
"47830","고령군","T31","시도내이동-시군구간 전입","명","365","357","383","327","341","351","299","271","285","288","289",
"47830","고령군","T32","시도내이동-시군구간 전출","명","396","420","453","424","393","360","353","389","330","427","380",
"47830","고령군","T40","시도간전입","명","3498","2663","2669","2701","2535","2380","2316","2199","2101","2234","2109",
"47830","고령군","T50","시도간전출","명","2555","2613","2658","2675","2843","2572","2556","2622","2440","2787","2334",
"47840","성주군","T10","총전입","명","5512","4731","4665","5108","5154","4936","4639","4910","4437","4760","4071",
"47840","성주군","T20","총전출","명","4933","5067","4512","4994","4893","4535","4441","5065","4775","5016","4110",
"47840","성주군","T25","순이동","명","579","-336","153","114","261","401","198","-155","-338","-256","-39",
"47840","성주군","T30","시도내이동-시군구내","명","1091","857","863","1018","764","907","706","1084","773","851","667",
"47840","성주군","T31","시도내이동-시군구간 전입","명","871","757","773","820","899","747","708","763","732","835","687",
"47840","성주군","T32","시도내이동-시군구간 전출","명","896","942","798","826","912","754","793","855","970","978","828",
"47840","성주군","T40","시도간전입","명","3550","3117","3029","3270","3491","3282","3225","3063","2932","3074","2717",
"47840","성주군","T50","시도간전출","명","2946","3268","2851","3150","3217","2874","2942","3126","3032","3187","2615",
"47850","칠곡군","T10","총전입","명","15168","14671","14493","13902","15051","13277","11530","11339","11112","11949","11548",
"47850","칠곡군","T20","총전출","명","16238","14481","13759","13609","14925","13552","14170","13568","12854","13946","11829",
"47850","칠곡군","T25","순이동","명","-1070","190","734","293","126","-275","-2640","-2229","-1742","-1997","-281",
"47850","칠곡군","T30","시도내이동-시군구내","명","2081","1951","2004","1955","2077","1812","1805","1766","1615","1880","1657",
"47850","칠곡군","T31","시도내이동-시군구간 전입","명","5948","5868","6136","5635","6561","5667","4101","3938","3603","4540","4259",
"47850","칠곡군","T32","시도내이동-시군구간 전출","명","7057","5759","5399","5163","6148","5373","5883","5087","5199","5227","4116",
"47850","칠곡군","T40","시도간전입","명","7139","6852","6353","6312","6413","5798","5624","5635","5894","5529","5632",
"47850","칠곡군","T50","시도간전출","명","7100","6771","6356","6491","6700","6367","6482","6715","6040","6839","6056",
"47900","예천군","T10","총전입","명","3855","3854","3830","3681","3621","5814","8013","9773","7394","7197","5999",
"47900","예천군","T20","총전출","명","4002","4062","3942","3830","3774","3976","4501","5413","5328","6325","5371",
"47900","예천군","T25","순이동","명","-147","-208","-112","-149","-153","1838","3512","4360","2066","872","628",
"47900","예천군","T30","시도내이동-시군구내","명","683","757","834","696","692","884","1370","1526","1106","1188","889",
"47900","예천군","T31","시도내이동-시군구간 전입","명","1032","1037","1036","1059","1010","2230","4093","5044","3415","3093","2513",
"47900","예천군","T32","시도내이동-시군구간 전출","명","1162","1171","1093","1203","1063","1193","1306","1655","1911","2628","2056",
"47900","예천군","T40","시도간전입","명","2140","2060","1960","1926","1919","2700","2550","3203","2873","2916","2597",
"47900","예천군","T50","시도간전출","명","2157","2134","2015","1931","2019","1899","1825","2232","2311","2509","2426",
"47920","봉화군","T10","총전입","명","3090","2963","3100","3279","2839","2875","2702","2761","2441","2536","2453",
"47920","봉화군","T20","총전출","명","3267","3034","2966","2965","2792","2909","2730","2852","2816","2821","2673",
"47920","봉화군","T25","순이동","명","-177","-71","134","314","47","-34","-28","-91","-375","-285","-220",
