"[11101HJG]행정구역(시군구)별","행정구역(시군구)별","[15110AA0]거주외국인별","거주외국인별","[C01]성별","성별","[Item]항목","항목","단위","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년",
"11101HJG33350","진천군","15110AA000","합계","C001","계","16110AAA0","외국인","명","7200","8134","8869","10065","10462","10393",
"11101HJG33350","진천군","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","6323","7196","7769","8845","9058","8881",
"11101HJG33350","진천군","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","3700","3899","3662","3839","3727","3355",
"11101HJG33350","진천군","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","392","427","474","520","563","553",
"11101HJG33350","진천군","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","-","7","12","18","24","31",
"11101HJG33350","진천군","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","935","1280","1584","1861","1871","2100",
"11101HJG33350","진천군","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","1296","1583","2037","2607","2873","2842",
"11101HJG33350","진천군","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","355","409","448","488","546","613",
"11101HJG33350","진천군","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","258","","","","","",
"11101HJG33350","진천군","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","97","","","","","",
"11101HJG33350","진천군","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","522","529","652","732","858","899",
"11101HJG33350","진천군","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","20","","","","","",
"11101HJG33350","진천군","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","494","","","","","",
"11101HJG33350","진천군","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","8","","","","","",
"11101HJG33350","진천군","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","748","","","","","",
"11101HJG33360","괴산군","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","37830","38164","38579","38453","38808","38093",
"11101HJG33360","괴산군","15110AA000","합계","C001","계","16110AAA0","외국인","명","1251","1336","1365","1543","1966","1801",
"11101HJG33360","괴산군","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","904","960","987","1143","1518","1369",
"11101HJG33360","괴산군","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","404","435","446","500","521","440",
"11101HJG33360","괴산군","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","136","144","133","151","163","154",
"11101HJG33360","괴산군","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","49","59","63","70","249","284",
"11101HJG33360","괴산군","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","117","113","118","121","139","132",
"11101HJG33360","괴산군","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","198","209","227","301","446","359",
"11101HJG33360","괴산군","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","113","112","108","116","130","134",
"11101HJG33360","괴산군","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","79","","","","","",
"11101HJG33360","괴산군","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","34","","","","","",
"11101HJG33360","괴산군","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","234","264","270","284","318","298",
"11101HJG33360","괴산군","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","*","","","","","",
"11101HJG33360","괴산군","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","226","","","","","",
"11101HJG33360","괴산군","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","6","","","","","",
"11101HJG33360","괴산군","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","261","","","","","",
"11101HJG33370","음성군","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","102023","104635","104509","105539","104823","103725",
"11101HJG33370","음성군","15110AA000","합계","C001","계","16110AAA0","외국인","명","11507","12594","13166","14625","15676","15157",
"11101HJG33370","음성군","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","10288","11240","11744","13141","14065","13425",
"11101HJG33370","음성군","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","6350","6502","6303","6626","6619","6036",
"11101HJG33370","음성군","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","572","649","662","670","709","671",
"11101HJG33370","음성군","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","105","82","63","53","58","66",
"11101HJG33370","음성군","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","1409","1735","2023","2238","2268","2425",
"11101HJG33370","음성군","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","1852","2272","2693","3554","4411","4227",
"11101HJG33370","음성군","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","498","549","565","602","639","731",
"11101HJG33370","음성군","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","351","","","","","",
"11101HJG33370","음성군","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","147","","","","","",
"11101HJG33370","음성군","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","721","805","857","882","972","1001",
"11101HJG33370","음성군","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","14","","","","","",
"11101HJG33370","음성군","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","685","","","","","",
"11101HJG33370","음성군","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","22","","","","","",
"11101HJG33370","음성군","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","1055","","","","","",
"11101HJG33380","단양군","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","28770","28503","28411","28444","28095","27640",
"11101HJG33380","단양군","15110AA000","합계","C001","계","16110AAA0","외국인","명","556","545","581","604","644","594",
"11101HJG33380","단양군","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","283","293","294","289","314","270",
"11101HJG33380","단양군","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","98","96","103","83","70","53",
"11101HJG33380","단양군","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","92","86","86","92","98","94",
"11101HJG33380","단양군","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","-","*","*","*","*","*",
"11101HJG33380","단양군","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","18","18","16","15","18","15",
"11101HJG33380","단양군","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","75","93","89","99","128","108",
"11101HJG33380","단양군","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","95","94","97","107","105","104",
"11101HJG33380","단양군","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","71","","","","","",
"11101HJG33380","단양군","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","24","","","","","",
"11101HJG33380","단양군","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","178","158","190","208","225","220",
"11101HJG33380","단양군","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","*","","","","","",
"11101HJG33380","단양군","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","172","","","","","",
"11101HJG33380","단양군","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","*","","","","","",
"11101HJG33380","단양군","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","209","","","","","",
"11101HJG33390","증평군","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","36173","37075","37625","37485","37493","37183",
"11101HJG33390","증평군","15110AA000","합계","C001","계","16110AAA0","외국인","명","1095","1225","1315","1485","1644","1718",
"11101HJG33390","증평군","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","708","828","872","1022","1134","1197",
"11101HJG33390","증평군","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","274","293","284","303","324","320",
"11101HJG33390","증평군","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","169","194","192","201","212","239",
"11101HJG33390","증평군","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","*","*","*","23","17","28",
"11101HJG33390","증평군","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","111","145","164","184","209","221",
"11101HJG33390","증평군","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","153","192","231","311","372","389",
"11101HJG33390","증평군","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","137","149","173","176","193","201",
"11101HJG33390","증평군","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","97","","","","","",
"11101HJG33390","증평군","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","40","","","","","",
"11101HJG33390","증평군","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","250","248","270","287","317","320",
"11101HJG33390","증평군","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","*","","","","","",
"11101HJG33390","증평군","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","235","","","","","",
"11101HJG33390","증평군","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","14","","","","","",
"11101HJG33390","증평군","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","312","","","","","",
"11101HJG34","충청남도","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","2107802","2132566","2162426","2181416","2188649","2176636",
"11101HJG34","충청남도","15110AA000","합계","C001","계","16110AAA0","외국인","명","88189","95553","104854","117094","127057","122826",
"11101HJG34","충청남도","15110AA0AD","한국국적을 가지지 않은 자","C001","계","16110AAA0","외국인","명","71082","77533","84752","95838","104018","99166",
"11101HJG34","충청남도","15110AA0ADAA","외국인근로자","C001","계","16110AAA0","외국인","","33720","34044","33806","35275","34757","31406",
"11101HJG34","충청남도","15110AA0ADAK","결혼이민자","C001","계","16110AAA0","외국인","","7836","8020","8162","8564","9089","9032",
"11101HJG34","충청남도","15110AA0ADAC","유학생","C001","계","16110AAA0","외국인","","4159","5032","6149","7170","7662","6816",
"11101HJG34","충청남도","15110AA0ADAL","외국국적동포","C001","계","16110AAA0","외국인","","9429","12263","15100","17012","17827","19604",
"11101HJG34","충청남도","15110AA0ADAD","기타외국인","C001","계","16110AAA0","외국인","","15938","18174","21535","27817","34683","32308",
"11101HJG34","충청남도","15110AA0AF","한국국적을 취득한 자","C001","계","16110AAA0","외국인","명","6199","6843","7474","7832","8234","8946",
"11101HJG34","충청남도","15110AA0AFAA","혼인귀화자","C001","계","16110AAA0","외국인","","4323","","","","","",
"11101HJG34","충청남도","15110AA0AFAB","기타사유","C001","계","16110AAA0","외국인","","1876","","","","","",
"11101HJG34","충청남도","15110AA0AM","외국인주민자녀(출생)","C001","계","16110AAA0","외국인","명","10908","11177","12628","13424","14805","14714",
"11101HJG34","충청남도","15110AA0AMA3","외국인 부모","C001","계","16110AAA0","외국인","","171","","","","","",
"11101HJG34","충청남도","15110AA0AMA4","외국인-한국인부모","C001","계","16110AAA0","외국인","","10335","","","","","",
"11101HJG34","충청남도","15110AA0AMA5","한국인 부모","C001","계","16110AAA0","외국인","","402","","","","","",
"11101HJG34","충청남도","15110AA0AN","외국인주민세대수","C001","계","16110AAA0","외국인","세대","14722","","","","","",
"11101HJG34010","천안시","15110AA0AA","총인구","C001","계","16110AAA0","외국인","명","629062","638752","656294","671799","679743","682199",
"11101HJG34010","천안시","15110AA000","합계","C001","계","16110AAA0","외국인","명","26194","27972","30379","33614","35781","34427",
